Var1;Var2;value;Source;Target;weight
HAD;sleep time sleep;0;72;70;0
sleepiness sleepiness scale;sleep time sleep;0;73;70;0
Classification of sleep disorders;sleep time sleep;0;67;70;0
sleep disorder characterized;sleep time sleep;0;75;70;0
quality index sleepiness;sleep time sleep;0;76;70;0
CPAP;mild moderate severe;0;1;71;0
AHI;mild moderate severe;0.102481826;2;71;0.102481826
ESS;mild moderate severe;0.057326101;3;71;0
OSAS;mild moderate severe;0.098612476;4;71;0.098612476
PD;mild moderate severe;-0.021217323;5;71;0
RLS;mild moderate severe;0;6;71;0
ADHD;mild moderate severe;0;7;71;0
SDB;mild moderate severe;0.005201789;8;71;0
EDS;mild moderate severe;0;9;71;0
PSG;mild moderate severe;0.08631248;10;71;0.08631248
REM;mild moderate severe;0;11;71;0
EEG;mild moderate severe;0;12;71;0
Insomnia;mild moderate severe;0;13;71;0
QoL;mild moderate severe;0;14;71;0
Arousal;mild moderate severe;0;15;71;0
PSQI;mild moderate severe;-0.011406357;16;71;0
MSLT;mild moderate severe;0;17;71;0
Narcolepsy;mild moderate severe;0;18;71;0
PVT;mild moderate severe;0;19;71;0
Hypersomnia;mild moderate severe;0;20;71;0
Sleep Quality;mild moderate severe;0;21;71;0
RDI;mild moderate severe;0.020835954;22;71;0
BMI;mild moderate severe;0.068509161;23;71;0
children;mild moderate severe;0;24;71;0
MWT;mild moderate severe;0;25;71;0
ISI;mild moderate severe;0;26;71;0
TST;mild moderate severe;0;27;71;0
BDI;mild moderate severe;0.027321992;28;71;0
KSS;mild moderate severe;0;29;71;0
Sleep Duration;mild moderate severe;0;30;71;0
ERP;mild moderate severe;0;31;71;0
FOSQ;mild moderate severe;0;32;71;0
Neuropsy;mild moderate severe;0;33;71;0
ODI;mild moderate severe;0;34;71;0
SF36;mild moderate severe;0;35;71;0
traumatic brain injury;mild moderate severe;0;36;71;0
FSS;mild moderate severe;0;37;71;0
Sleep Behavior;mild moderate severe;0;38;71;0
SSS;mild moderate severe;0;39;71;0
night time sleep;mild moderate severe;0;40;71;0
MRI;mild moderate severe;0;41;71;0
sleep wake disturbances;mild moderate severe;0;42;71;0
parasomnia;mild moderate severe;0;43;71;0
lowest oxygen saturation;mild moderate severe;0.02814782;44;71;0
upper airway resistance;mild moderate severe;0;45;71;0
prevalence sleep disorders;mild moderate severe;0;46;71;0
Nervous system;mild moderate severe;0;47;71;0
stop bang questionnaire;mild moderate severe;0.065581492;48;71;0
slow wave sleep;mild moderate severe;0;49;71;0
sleep breathing disorders;mild moderate severe;0;50;71;0
upper airway obstruction;mild moderate severe;0;51;71;0
motor vehicle accidents;mild moderate severe;0;52;71;0
sleep wake cycle;mild moderate severe;0;53;71;0
circadian rhythm sleep;mild moderate severe;0;54;71;0
Neurophysiology;mild moderate severe;0;55;71;0
patients moderate severe;mild moderate severe;0;56;71;0
sleep habits questionnaire;mild moderate severe;0.001810515;57;71;0
VAS;mild moderate severe;0;58;71;0
patients mild moderate;mild moderate severe;0.160257978;59;71;0.160257978
activities daily living;mild moderate severe;0;60;71;0
index sleepiness scale;mild moderate severe;0;61;71;0
difficulty falling asleep;mild moderate severe;0.010123671;62;71;0
heart rate variability;mild moderate severe;0;63;71;0
sleepiness scale score;mild moderate severe;0;64;71;0
patients obstructive syndrome;mild moderate severe;0.023772881;65;71;0
UPDRS;mild moderate severe;0;66;71;0
Classification of sleep disorders;mild moderate severe;0.010464942;67;71;0
sleep disorders common;mild moderate severe;0;68;71;0
sleep index sleepiness;mild moderate severe;0;69;71;0
sleep time sleep;mild moderate severe;0;70;71;0
HAD;mild moderate severe;0;72;71;0
sleepiness sleepiness scale;mild moderate severe;0;73;71;0
Classification of sleep disorders;mild moderate severe;0.010573849;67;71;0
sleep disorder characterized;mild moderate severe;0;75;71;0
quality index sleepiness;mild moderate severe;0;76;71;0
CPAP;HAD;0.00356676;1;72;0
AHI;HAD;-0.018698596;2;72;0
ESS;HAD;0.093883077;3;72;0.093883077
OSAS;HAD;-0.02183457;4;72;0
PD;HAD;0.024799863;5;72;0
RLS;HAD;0;6;72;0
ADHD;HAD;0;7;72;0
SDB;HAD;0;8;72;0
EDS;HAD;-0.033457792;9;72;0
PSG;HAD;0;10;72;0
REM;HAD;-0.023223024;11;72;0
EEG;HAD;-0.021935797;12;72;0
Insomnia;HAD;0.047551855;13;72;0
QoL;HAD;0.050958764;14;72;0
Arousal;HAD;0;15;72;0
PSQI;HAD;0.091415047;16;72;0.091415047
MSLT;HAD;-0.023849564;17;72;0
Narcolepsy;HAD;-0.02935255;18;72;0
PVT;HAD;0;19;72;0
Hypersomnia;HAD;0;20;72;0
Sleep Quality;HAD;0.047574595;21;72;0
RDI;HAD;0;22;72;0
BMI;HAD;0;23;72;0
children;HAD;0;24;72;0
MWT;HAD;0;25;72;0
ISI;HAD;0.077135295;26;72;0
TST;HAD;0;27;72;0
BDI;HAD;0;28;72;0
KSS;HAD;0;29;72;0
Sleep Duration;HAD;0;30;72;0
ERP;HAD;0;31;72;0
FOSQ;HAD;0;32;72;0
Neuropsy;HAD;0;33;72;0
ODI;HAD;0;34;72;0
SF36;HAD;0.055389156;35;72;0
traumatic brain injury;HAD;0;36;72;0
FSS;HAD;0.124766179;37;72;0.124766179
Sleep Behavior;HAD;0;38;72;0
SSS;HAD;0;39;72;0
night time sleep;HAD;0;40;72;0
MRI;HAD;0;41;72;0
sleep wake disturbances;HAD;0;42;72;0
parasomnia;HAD;0;43;72;0
lowest oxygen saturation;HAD;0;44;72;0
upper airway resistance;HAD;0;45;72;0
prevalence sleep disorders;HAD;0;46;72;0
Nervous system;HAD;0;47;72;0
stop bang questionnaire;HAD;0;48;72;0
slow wave sleep;HAD;0;49;72;0
sleep breathing disorders;HAD;0;50;72;0
upper airway obstruction;HAD;0;51;72;0
motor vehicle accidents;HAD;0;52;72;0
sleep wake cycle;HAD;0;53;72;0
circadian rhythm sleep;HAD;0;54;72;0
Neurophysiology;HAD;0;55;72;0
patients moderate severe;HAD;0;56;72;0
sleep habits questionnaire;HAD;0;57;72;0
VAS;HAD;0.023862478;58;72;0
patients mild moderate;HAD;0;59;72;0
activities daily living;HAD;0;60;72;0
index sleepiness scale;HAD;0.024613462;61;72;0
difficulty falling asleep;HAD;0;62;72;0
heart rate variability;HAD;0;63;72;0
sleepiness scale score;HAD;0;64;72;0
patients obstructive syndrome;HAD;0;65;72;0
UPDRS;HAD;0.033719276;66;72;0
Classification of sleep disorders;HAD;0;67;72;0
sleep disorders common;HAD;0;68;72;0
sleep index sleepiness;HAD;0.030479933;69;72;0
sleep time sleep;HAD;0;70;72;0
mild moderate severe;HAD;0;71;72;0
sleepiness sleepiness scale;HAD;0.016378412;73;72;0
Classification of sleep disorders;HAD;0;67;72;0
sleep disorder characterized;HAD;0;75;72;0
quality index sleepiness;HAD;0.022810915;76;72;0
CPAP;sleepiness sleepiness scale;0;1;73;0
AHI;sleepiness sleepiness scale;0.013500661;2;73;0
ESS;sleepiness sleepiness scale;0.061626501;3;73;0
OSAS;sleepiness sleepiness scale;0;4;73;0
PD;sleepiness sleepiness scale;0;5;73;0
RLS;sleepiness sleepiness scale;0;6;73;0
ADHD;sleepiness sleepiness scale;0;7;73;0
SDB;sleepiness sleepiness scale;0;8;73;0
EDS;sleepiness sleepiness scale;0;9;73;0
PSG;sleepiness sleepiness scale;0;10;73;0
REM;sleepiness sleepiness scale;0;11;73;0
EEG;sleepiness sleepiness scale;0;12;73;0
Insomnia;sleepiness sleepiness scale;0;13;73;0
QoL;sleepiness sleepiness scale;0.01775573;14;73;0
Arousal;sleepiness sleepiness scale;0;15;73;0
PSQI;sleepiness sleepiness scale;0.039744901;16;73;0
MSLT;sleepiness sleepiness scale;0;17;73;0
Narcolepsy;sleepiness sleepiness scale;0;18;73;0
PVT;sleepiness sleepiness scale;0.083094772;19;73;0
Hypersomnia;sleepiness sleepiness scale;0;20;73;0
Sleep Quality;sleepiness sleepiness scale;0.026189976;21;73;0
RDI;sleepiness sleepiness scale;0;22;73;0
BMI;sleepiness sleepiness scale;0;23;73;0
children;sleepiness sleepiness scale;0;24;73;0
MWT;sleepiness sleepiness scale;0.037649703;25;73;0
ISI;sleepiness sleepiness scale;0;26;73;0
TST;sleepiness sleepiness scale;0;27;73;0
BDI;sleepiness sleepiness scale;0;28;73;0
KSS;sleepiness sleepiness scale;0.116478809;29;73;0.116478809
Sleep Duration;sleepiness sleepiness scale;0;30;73;0
ERP;sleepiness sleepiness scale;0;31;73;0
FOSQ;sleepiness sleepiness scale;0.04585236;32;73;0
Neuropsy;sleepiness sleepiness scale;0;33;73;0
ODI;sleepiness sleepiness scale;0;34;73;0
SF36;sleepiness sleepiness scale;0.011781659;35;73;0
traumatic brain injury;sleepiness sleepiness scale;0;36;73;0
FSS;sleepiness sleepiness scale;0.022531225;37;73;0
Sleep Behavior;sleepiness sleepiness scale;0;38;73;0
SSS;sleepiness sleepiness scale;0.072267704;39;73;0
night time sleep;sleepiness sleepiness scale;0;40;73;0
MRI;sleepiness sleepiness scale;0;41;73;0
sleep wake disturbances;sleepiness sleepiness scale;0;42;73;0
parasomnia;sleepiness sleepiness scale;0;43;73;0
lowest oxygen saturation;sleepiness sleepiness scale;0;44;73;0
upper airway resistance;sleepiness sleepiness scale;0;45;73;0
prevalence sleep disorders;sleepiness sleepiness scale;0;46;73;0
Nervous system;sleepiness sleepiness scale;0;47;73;0
stop bang questionnaire;sleepiness sleepiness scale;0;48;73;0
slow wave sleep;sleepiness sleepiness scale;0;49;73;0
sleep breathing disorders;sleepiness sleepiness scale;0;50;73;0
upper airway obstruction;sleepiness sleepiness scale;0;51;73;0
motor vehicle accidents;sleepiness sleepiness scale;0;52;73;0
sleep wake cycle;sleepiness sleepiness scale;0;53;73;0
circadian rhythm sleep;sleepiness sleepiness scale;0;54;73;0
Neurophysiology;sleepiness sleepiness scale;0;55;73;0
patients moderate severe;sleepiness sleepiness scale;0;56;73;0
sleep habits questionnaire;sleepiness sleepiness scale;0;57;73;0
VAS;sleepiness sleepiness scale;0;58;73;0
patients mild moderate;sleepiness sleepiness scale;0;59;73;0
activities daily living;sleepiness sleepiness scale;0;60;73;0
index sleepiness scale;sleepiness sleepiness scale;0;61;73;0
difficulty falling asleep;sleepiness sleepiness scale;0;62;73;0
heart rate variability;sleepiness sleepiness scale;0;63;73;0
sleepiness scale score;sleepiness sleepiness scale;0.035543936;64;73;0
patients obstructive syndrome;sleepiness sleepiness scale;0;65;73;0
UPDRS;sleepiness sleepiness scale;0;66;73;0
Classification of sleep disorders;sleepiness sleepiness scale;0;67;73;0
sleep disorders common;sleepiness sleepiness scale;0;68;73;0
sleep index sleepiness;sleepiness sleepiness scale;0.045111013;69;73;0
sleep time sleep;sleepiness sleepiness scale;0;70;73;0
mild moderate severe;sleepiness sleepiness scale;0;71;73;0
HAD;sleepiness sleepiness scale;0.016378412;72;73;0
Classification of sleep disorders;sleepiness sleepiness scale;0;67;73;0
sleep disorder characterized;sleepiness sleepiness scale;0;75;73;0
quality index sleepiness;sleepiness sleepiness scale;0.021181039;76;73;0
CPAP;Classification of sleep disorders;-0.02036002;1;67;0
AHI;Classification of sleep disorders;-0.022462148;2;67;0
ESS;Classification of sleep disorders;-0.020969147;3;67;0
OSAS;Classification of sleep disorders;-0.029730483;4;67;0
PD;Classification of sleep disorders;0.013806662;5;67;0
RLS;Classification of sleep disorders;0;6;67;0
ADHD;Classification of sleep disorders;0.011557271;7;67;0
SDB;Classification of sleep disorders;0;8;67;0
EDS;Classification of sleep disorders;0.036985616;9;67;0
PSG;Classification of sleep disorders;0.006752118;10;67;0
REM;Classification of sleep disorders;0.037440585;11;67;0
EEG;Classification of sleep disorders;0;12;67;0
Insomnia;Classification of sleep disorders;0.054765614;13;67;0
QoL;Classification of sleep disorders;0;14;67;0
Arousal;Classification of sleep disorders;0;15;67;0
PSQI;Classification of sleep disorders;0;16;67;0
MSLT;Classification of sleep disorders;0.038919937;17;67;0
Narcolepsy;Classification of sleep disorders;0.081536165;18;67;0
PVT;Classification of sleep disorders;0;19;67;0
Hypersomnia;Classification of sleep disorders;0.085652577;20;67;0
Sleep Quality;Classification of sleep disorders;-0.021043401;21;67;0
RDI;Classification of sleep disorders;0;22;67;0
BMI;Classification of sleep disorders;-0.021904556;23;67;0
children;Classification of sleep disorders;0;24;67;0
MWT;Classification of sleep disorders;0;25;67;0
ISI;Classification of sleep disorders;0;26;67;0
TST;Classification of sleep disorders;0.02451235;27;67;0
BDI;Classification of sleep disorders;0;28;67;0
KSS;Classification of sleep disorders;0;29;67;0
Sleep Duration;Classification of sleep disorders;0;30;67;0
ERP;Classification of sleep disorders;0;31;67;0
FOSQ;Classification of sleep disorders;0;32;67;0
Neuropsy;Classification of sleep disorders;0;33;67;0
ODI;Classification of sleep disorders;0;34;67;0
SF36;Classification of sleep disorders;0;35;67;0
traumatic brain injury;Classification of sleep disorders;0;36;67;0
FSS;Classification of sleep disorders;0;37;67;0
Sleep Behavior;Classification of sleep disorders;0.043670077;38;67;0
SSS;Classification of sleep disorders;0;39;67;0
night time sleep;Classification of sleep disorders;0;40;67;0
MRI;Classification of sleep disorders;0;41;67;0
sleep wake disturbances;Classification of sleep disorders;0;42;67;0
parasomnia;Classification of sleep disorders;0.028117823;43;67;0
lowest oxygen saturation;Classification of sleep disorders;0;44;67;0
upper airway resistance;Classification of sleep disorders;0;45;67;0
prevalence sleep disorders;Classification of sleep disorders;0.021942778;46;67;0
Nervous system;Classification of sleep disorders;0;47;67;0
stop bang questionnaire;Classification of sleep disorders;0;48;67;0
slow wave sleep;Classification of sleep disorders;0;49;67;0
sleep breathing disorders;Classification of sleep disorders;0.013013865;50;67;0
upper airway obstruction;Classification of sleep disorders;0;51;67;0
motor vehicle accidents;Classification of sleep disorders;0;52;67;0
sleep wake cycle;Classification of sleep disorders;0;53;67;0
circadian rhythm sleep;Classification of sleep disorders;0.071886662;54;67;0
Neurophysiology;Classification of sleep disorders;0;55;67;0
patients moderate severe;Classification of sleep disorders;0;56;67;0
sleep habits questionnaire;Classification of sleep disorders;0.001672152;57;67;0
VAS;Classification of sleep disorders;0;58;67;0
patients mild moderate;Classification of sleep disorders;0;59;67;0
activities daily living;Classification of sleep disorders;0;60;67;0
index sleepiness scale;Classification of sleep disorders;0;61;67;0
difficulty falling asleep;Classification of sleep disorders;0;62;67;0
heart rate variability;Classification of sleep disorders;0;63;67;0
sleepiness scale score;Classification of sleep disorders;0;64;67;0
patients obstructive syndrome;Classification of sleep disorders;0;65;67;0
UPDRS;Classification of sleep disorders;0;66;67;0
Classification of sleep disorders;Classification of sleep disorders;0.969498226;67;67;0.4
sleep disorders common;Classification of sleep disorders;0;68;67;0
sleep index sleepiness;Classification of sleep disorders;0;69;67;0
sleep time sleep;Classification of sleep disorders;0;70;67;0
mild moderate severe;Classification of sleep disorders;0.010573849;71;67;0
HAD;Classification of sleep disorders;0;72;67;0
sleepiness sleepiness scale;Classification of sleep disorders;0;73;67;0
sleep disorder characterized;Classification of sleep disorders;0;75;67;0
quality index sleepiness;Classification of sleep disorders;0;76;67;0
CPAP;sleep disorder characterized;0;1;75;0
AHI;sleep disorder characterized;-0.030502895;2;75;0
ESS;sleep disorder characterized;-0.04908981;3;75;0
OSAS;sleep disorder characterized;-0.026559371;4;75;0
PD;sleep disorder characterized;-0.015571477;5;75;0
RLS;sleep disorder characterized;0;6;75;0
ADHD;sleep disorder characterized;0;7;75;0
SDB;sleep disorder characterized;-0.022821726;8;75;0
EDS;sleep disorder characterized;0.054881659;9;75;0
PSG;sleep disorder characterized;0;10;75;0
REM;sleep disorder characterized;0.071583419;11;75;0
EEG;sleep disorder characterized;0;12;75;0
Insomnia;sleep disorder characterized;-0.012751483;13;75;0
QoL;sleep disorder characterized;0;14;75;0
Arousal;sleep disorder characterized;0;15;75;0
PSQI;sleep disorder characterized;-0.024090452;16;75;0
MSLT;sleep disorder characterized;0;17;75;0
Narcolepsy;sleep disorder characterized;0.194163331;18;75;0.194163331
PVT;sleep disorder characterized;0;19;75;0
Hypersomnia;sleep disorder characterized;0;20;75;0
Sleep Quality;sleep disorder characterized;-0.031247718;21;75;0
RDI;sleep disorder characterized;0;22;75;0
BMI;sleep disorder characterized;0;23;75;0
children;sleep disorder characterized;0;24;75;0
MWT;sleep disorder characterized;0;25;75;0
ISI;sleep disorder characterized;0;26;75;0
TST;sleep disorder characterized;0;27;75;0
BDI;sleep disorder characterized;0;28;75;0
KSS;sleep disorder characterized;0;29;75;0
Sleep Duration;sleep disorder characterized;-0.025075251;30;75;0
ERP;sleep disorder characterized;0;31;75;0
FOSQ;sleep disorder characterized;0;32;75;0
Neuropsy;sleep disorder characterized;0;33;75;0
ODI;sleep disorder characterized;0;34;75;0
SF36;sleep disorder characterized;0;35;75;0
traumatic brain injury;sleep disorder characterized;0;36;75;0
FSS;sleep disorder characterized;0;37;75;0
Sleep Behavior;sleep disorder characterized;0;38;75;0
SSS;sleep disorder characterized;0;39;75;0
night time sleep;sleep disorder characterized;0;40;75;0
MRI;sleep disorder characterized;0;41;75;0
sleep wake disturbances;sleep disorder characterized;0;42;75;0
parasomnia;sleep disorder characterized;0;43;75;0
lowest oxygen saturation;sleep disorder characterized;0;44;75;0
upper airway resistance;sleep disorder characterized;0;45;75;0
prevalence sleep disorders;sleep disorder characterized;0;46;75;0
Nervous system;sleep disorder characterized;0;47;75;0
stop bang questionnaire;sleep disorder characterized;0;48;75;0
slow wave sleep;sleep disorder characterized;0;49;75;0
sleep breathing disorders;sleep disorder characterized;0;50;75;0
upper airway obstruction;sleep disorder characterized;0;51;75;0
motor vehicle accidents;sleep disorder characterized;0;52;75;0
sleep wake cycle;sleep disorder characterized;0;53;75;0
circadian rhythm sleep;sleep disorder characterized;0.042115449;54;75;0
